,Run,Event,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,class
274,173692,527932664,36.5324,-1.3612,2.2563,1,46.3204,-0.4404,-0.936,-1,Zmumu
275,166438,312542322,33.8932,-2.0665,1.2432,-1,50.1299,-0.9504,-1.3502,1,Zee
276,166895,124163547,30.9874,1.8479,-2.8796,-1,20.3718,-0.2679,0.4847,1,Zmumu
277,167807,1186024778,37.825,1.6507,-1.0625,-1,38.8972,0.53,2.0892,1,Zmumu
278,173692,753729479,27.4802,1.1563,2.5051,-1,26.133,-0.8159,-0.5515,1,Zmumu
279,173692,1236173389,8.719,-2.2695,1.6568,1,15.6227,1.061,-0.9104,-1,Zmumu
280,172802,259134162,25.3054,-0.8148,0.7623,1,61.6702,0.4687,-1.6388,1,Zee
281,167807,1159363455,41.4145,-1.0376,0.6486,1,39.0939,-0.0054,-2.4417,-1,Zmumu
282,172163,327333325,40.2252,-2.2818,-1.8281,1,53.4224,-2.3114,1.2958,1,Zee
283,166784,48032146,30.2505,-1.083,-0.0339,1,34.3833,0.6971,2.9749,-1,Zmumu
284,167102,335552628,60.2484,-0.503,-2.7724,-1,20.7685,-0.0023,1.6035,1,Zmumu
285,165617,158460871,23.82,-1.355,0.005,1,14.3177,1.3031,-3.1304,1,Zmumu
286,166784,125165760,37.8944,-1.8977,0.8669,1,34.568,-0.5269,-2.3847,-1,Zmumu
287,163332,306026597,38.5797,-1.5997,1.8828,-1,60.7508,-0.7259,-1.2829,1,Zee
288,160957,16388511,36.3263,-0.786,1.6387,1,38.7191,0.4511,-1.7754,-1,Zmumu
289,166841,855800684,36.2389,-0.311,1.7399,-1,35.9842,1.2022,-1.6382,1,Zee
290,167807,1129730427,36.0349,-0.3236,3.0618,-1,50.8696,0.2668,0.093,1,Zmumu
291,172163,320248033,54.3731,1.8721,-1.5422,1,26.6632,0.4795,1.5074,-1,Zee
292,166895,56209677,47.4795,1.4734,-2.3928,1,34.1662,0.5199,0.5217,-1,Zmumu
293,172952,559718545,44.5367,-1.2775,0.3287,1,67.1361,-0.3576,1.8725,-1,Zmumu
294,172952,986953556,21.8376,0.94,2.68,-1,40.5676,-0.9693,-0.4125,1,Zmumu
295,166049,885806688,46.5209,2.0428,2.2446,1,37.6005,1.233,-0.8834,1,Zee
296,173692,340466310,35.9552,-1.0166,1.813,-1,31.4759,0.9401,-2.796,1,Zmumu
297,173406,197483977,33.8001,0.8292,-2.3621,1,50.4565,2.0882,0.6643,1,Zee
298,166967,101861142,64.2734,-0.5763,2.2848,1,37.0356,-0.7682,-1.6094,-1,Zee
299,173406,202100290,28.4609,-1.0892,-2.0397,1,59.7788,-2.2521,1.6823,-1,Zee
300,173381,177278192,28.5253,1.3486,2.0355,1,36.3426,-0.4079,-1.2304,-1,Zmumu
301,166967,101943516,34.9842,1.1584,-2.7149,1,32.9592,1.1403,0.2681,1,Zee
302,173692,540518599,32.5857,1.0404,1.2455,-1,37.9504,-0.3038,-2.0335,1,Zmumu
303,167830,120682288,36.6986,0.5416,2.7935,1,45.3863,1.0641,-0.3754,-1,Zee
304,173692,384746065,43.0964,-0.4988,-0.5951,-1,31.7518,0.8912,2.8531,1,Zmumu
305,166784,20236513,28.099,-2.0569,2.5061,1,20.6829,-0.0561,-1.0525,-1,Zmumu
306,173692,1214561259,48.2857,-0.2295,2.0118,-1,54.4556,0.227,-2.2077,1,Zmumu
307,167913,55943305,61.1567,1.0464,-2.4758,1,30.0393,-0.0215,-0.1975,-1,Zee
308,166784,43376290,40.6015,-1.2611,-1.907,1,47.8428,-0.6133,1.2511,-1,Zmumu
309,173381,249538868,42.6713,-0.3926,0.1256,1,42.9271,-0.8681,-3.0615,-1,Zmumu
310,163589,42190709,46.7687,0.2853,-1.671,1,42.0746,0.791,1.467,-1,Zmumu
311,167098,383765913,39.2941,0.7368,0.0977,-1,40.1084,1.8725,-3.0737,1,Zee
312,167807,1104052535,43.7589,0.4743,-2.8458,1,48.7339,0.1377,0.0008,-1,Zmumu
313,167098,248054107,34.2272,-1.783,-2.0239,1,37.8168,-0.0449,0.9653,1,Zee
314,167913,71216545,31.3891,0.2903,-2.5242,1,45.388,1.9224,0.6762,-1,Zee
315,167098,383807889,36.0984,1.2149,1.9867,1,33.6932,1.6965,-1.1408,1,Zee
316,173692,325209759,50.1367,0.3354,-2.2584,1,44.886,0.7096,0.9464,-1,Zmumu
317,173692,573061248,31.4006,-1.2289,1.9715,1,41.6698,0.1996,-0.8935,-1,Zmumu
318,173381,340053758,27.916,0.661,-2.2646,-1,104.956,0.9048,-0.5937,1,Zmumu
319,173381,194923750,54.301,-1.9212,-1.816,1,35.5597,-1.2859,1.3984,-1,Zmumu
320,165570,26420868,25.2085,-0.0432,1.9231,-1,39.1548,-1.7606,-2.1668,1,Zee
321,171117,13410339,34.0842,-1.8955,-0.2335,-1,43.9472,-2.2916,1.8836,1,Zee
322,163817,610974516,28.6264,0.078,0.983,-1,28.3648,-1.938,-2.3255,1,Zee
323,171876,600939131,46.825,-0.0008,1.612,1,38.9907,0.6256,-0.5571,1,Zee
324,173692,563827155,27.8711,-1.3826,1.6777,-1,31.9706,0.6201,-2.1812,1,Zmumu
325,173692,520234080,37.5804,-2.3357,1.0074,-1,35.5049,-0.688,2.8696,1,Zmumu
326,166049,379918230,32.1204,1.6494,2.5924,1,48.3769,1.1807,-0.4502,1,Zee
327,167102,329287313,41.7024,0.5165,-3.059,-1,47.2475,0.8858,0.1745,1,Zmumu
328,167102,183995267,35.9834,0.402,2.9176,-1,39.9639,-0.8223,-0.2498,1,Zee
329,167098,382504482,35.1539,-1.7401,-1.5638,-1,49.858,-1.819,1.9203,1,Zee
330,167830,334773036,31.0433,-0.4988,-0.7216,1,44.6193,-2.3328,2.4343,-1,Zee
331,167830,334367157,50.1262,-1.3512,2.2766,1,27.4431,0.1469,0.8056,-1,Zee
332,172952,356614462,38.7382,0.4423,-0.3573,1,45.5652,1.2871,2.831,-1,Zee
333,166438,302248795,35.6784,2.0448,0.907,-1,30.671,0.9499,-1.2347,-1,Zee
334,173692,318368285,27.4493,-0.9486,-1.4314,-1,28.5661,1.3803,1.3929,1,Zmumu
335,167807,1092277867,39.148,-1.2143,2.0641,1,35.9069,0.072,-0.7379,-1,Zmumu
336,173692,305486529,43.756,-1.3464,-1.6203,1,35.2496,-0.1587,1.539,-1,Zmumu
337,166438,26492974,15.1923,-1.9515,1.5113,-1,9.9219,1.8133,-0.5987,1,Zmumu
338,166895,132899893,48.9055,1.7055,-0.5955,-1,57.8354,1.9434,2.6221,1,Zmumu
339,166784,74522896,40.1745,1.2542,-3.0731,1,84.0897,0.7449,-1.6723,-1,Zmumu
340,173406,228768090,54.4376,-1.5364,2.0584,-1,48.8622,-2.2275,-1.0516,-1,Zee
341,160957,150041210,45.14,0.9675,1.9949,1,46.0114,0.4822,-1.1999,-1,Zmumu
342,167098,195512241,25.7046,-1.3287,-1.3149,1,38.4269,-1.1148,1.9159,-1,Zee
343,167830,95586972,28.1644,0.6293,-2.2888,-1,38.6001,-0.9379,0.6784,-1,Zee
344,166438,31926432,32.8389,1.0533,0.0629,-1,46.4167,2.0695,-2.9179,1,Zmumu
345,167098,348702489,47.2452,-0.3365,2.2675,-1,48.5771,-0.4854,-0.4527,-1,Zee
346,163589,43647955,41.6665,-0.4835,-1.9946,1,48.3966,-0.9602,1.2517,-1,Zmumu
347,173692,330632277,23.6395,-2.0237,-2.4895,1,15.5393,0.4972,1.1037,1,Zmumu
348,160957,163819636,33.4981,-1.6051,-0.9637,-1,40.2327,-0.3603,3.0084,1,Zmumu
349,167282,145581489,25.9931,-0.1581,2.2915,1,42.7102,0.6935,-0.3452,1,Zee
350,172163,180733769,26.4927,-0.7749,1.5308,-1,42.7487,-2.2945,-1.3187,1,Zee
351,163237,15715494,41.6249,-0.6717,2.5872,1,28.2218,-2.3716,-0.9816,-1,Zee
352,163297,113893076,56.9677,0.8968,-2.518,-1,40.936,-0.403,1.0641,-1,Zee
353,172952,573235414,47.3793,0.303,2.9107,-1,42.7413,-0.1732,-0.305,1,Zmumu
354,173692,379775592,37.531,0.8074,-3.1001,1,37.5436,-0.6621,0.8586,-1,Zmumu
355,173692,357085219,18.1709,-2.185,0.3151,1,20.5232,0.8327,-2.8374,-1,Zmumu
356,166438,41782886,52.5485,1.6276,0.6633,-1,38.8834,1.3296,-2.774,1,Zmumu
357,170759,411025330,35.2608,-1.7985,0.74,1,35.6962,-0.5325,-2.5899,-1,Zee
358,167102,288191102,32.032,0.2538,2.63,1,41.0468,1.7855,-0.4646,-1,Zee
359,166701,689068029,45.0172,-1.1571,2.586,-1,42.9931,-0.7236,-0.6565,1,Zmumu
360,166438,34657545,33.0044,0.6525,-1.3355,1,55.7344,0.037,2.0019,-1,Zmumu
361,165570,191972892,26.236,-1.0928,-2.9828,-1,28.6793,1.7381,0.4938,-1,Zee
362,166923,114043255,28.1095,0.3575,1.796,-1,71.5478,0.2985,-1.2353,1,Zee
363,163796,96723332,26.7014,1.3299,-1.4596,-1,22.9516,-0.8615,1.3877,-1,Zmumu
364,163301,8294566,79.7847,0.9638,1.5978,-1,66.5382,0.1363,0.0951,1,Zee
365,167807,1164680618,86.0069,-1.3423,-1.2082,1,13.2194,0.4718,1.8886,-1,Zmumu
366,166784,14533122,47.9223,-1.5567,-1.3699,1,25.7545,-1.1759,1.0334,-1,Zmumu
367,166895,86756987,36.3952,1.6597,1.7352,1,33.4899,0.103,-1.3373,-1,Zmumu
368,173381,253657270,37.7384,1.3396,-0.5227,-1,36.1143,-0.0126,2.6886,1,Zmumu
369,173381,215135855,46.3818,0.7878,-2.2905,1,47.143,0.7639,0.598,-1,Zmumu
370,167807,1064398946,16.2873,-1.3544,1.909,-1,15.6684,1.7769,-1.8821,-1,Zmumu
371,166890,250945730,47.2371,1.4801,-1.1739,1,44.7624,1.8544,2.1379,-1,Zee
372,163385,40632238,30.0761,0.4099,-1.9396,-1,39.4731,0.4854,1.1953,-1,Zee
373,166438,681514641,42.3674,-0.553,2.3433,-1,46.4824,-0.4576,-0.8027,1,Zee
374,166923,113693707,37.3279,-0.3674,2.4757,1,27.5522,0.6075,-0.5235,-1,Zee
375,166895,81177088,46.2651,-1.4457,0.7732,1,43.5733,-1.1672,-2.5323,-1,Zmumu
376,170759,421080744,44.0381,-2.3504,0.3751,1,39.0774,-2.3419,-2.8441,-1,Zee
377,165548,594413770,29.3057,1.9581,0.4083,1,29.3858,0.1364,-2.8562,-1,Zmumu
378,167282,142998170,33.493,-0.0841,-2.9673,-1,35.1602,1.6709,-0.9302,1,Zee
379,166895,56804083,106.162,-0.9927,-0.4961,-1,12.4197,0.3909,3.0975,-1,Zmumu
380,166438,86867830,12.0112,-1.1338,-2.6443,1,12.8199,1.9674,0.6897,-1,Zmumu
381,172952,1026214422,47.308,-1.1598,0.0848,1,40.9083,-0.5175,3.1242,-1,Zmumu
382,172163,185514847,30.7489,0.6058,2.4277,-1,27.0977,-1.3666,-0.7392,1,Zee
383,166049,886244423,41.3885,-1.1873,2.1465,-1,48.2745,-1.3869,-1.2799,1,Zee
384,165570,290158158,28.8204,-0.3657,1.5371,1,61.8748,-2.2049,-0.9674,-1,Zee
385,167098,295873847,45.3305,-0.3521,-2.8435,1,37.4303,-1.2363,0.5583,-1,Zee
386,166438,630671415,19.103,-1.2267,2.0506,-1,17.9912,1.4763,-0.8864,1,Zmumu
387,173406,202153311,43.4282,-1.6845,0.2349,-1,49.3281,-2.448,-2.9737,1,Zee
388,173692,555623951,31.8717,0.9491,-1.3799,1,67.1719,0.9534,1.4174,-1,Zmumu
389,167830,98700557,32.4032,1.4488,2.4848,1,27.5196,2.1846,-0.6654,1,Zee
390,173430,186242123,58.7829,-2.1317,-1.0359,1,34.894,-1.4826,1.4239,-1,Zmumu
391,171446,201189082,38.2833,-0.6622,1.9181,-1,25.876,-2.2424,-1.0911,-1,Zee
392,166438,210122580,51.9457,-1.6942,-2.5299,1,42.8712,-0.6445,0.6137,-1,Zee
393,165617,158062140,81.2319,0.2609,0.0533,1,40.2003,0.4601,1.8303,-1,Zmumu
394,173381,233497419,35.0701,1.2825,-2.7761,-1,39.231,1.1278,-0.1032,1,Zmumu
395,172952,569475084,44.6569,0.2185,-1.2629,1,34.3569,-0.3038,1.9853,-1,Zmumu
396,163589,16905991,40.3696,-1.4387,-0.9907,-1,35.1526,0.4791,2.3622,1,Zmumu
397,173381,336652074,38.6741,-1.6989,-1.6809,1,33.3374,-0.2665,1.4296,-1,Zmumu
398,172014,203673397,68.706,-1.6496,2.9848,-1,42.3564,-0.6101,-1.819,1,Zee
399,172014,202263687,43.2096,-0.2036,-2.9153,-1,41.0975,-1.1992,0.2345,1,Zee
400,166782,299519867,27.1906,-1.0575,-1.693,-1,41.5314,-1.9086,1.4582,-1,Zee
401,172952,562166895,34.5065,1.0561,0.7614,1,49.1054,0.0887,-2.7016,-1,Zmumu
402,167102,324700946,41.579,1.0265,3.1008,-1,51.9021,0.7566,0.1197,1,Zmumu
403,166033,439628084,51.3739,-0.6706,-2.2251,1,43.8703,-0.7749,0.8304,-1,Zmumu
404,167913,75592965,36.5581,0.7083,0.6953,1,30.391,2.3786,-2.3575,-1,Zee
405,172163,192313276,42.5292,1.3378,-0.1874,1,57.0997,2.309,3.0854,1,Zee
406,165548,656210322,31.7567,1.9423,0.0793,-1,38.2539,0.3396,-2.74,1,Zmumu
407,167830,101047901,34.2524,-1.8167,-2.9989,1,29.4188,-2.3571,0.9072,-1,Zee
408,167830,71939086,42.3524,-0.5876,2.6919,1,27.2611,-2.1641,-0.2483,-1,Zee
409,166033,462048846,46.6721,-1.2882,-1.6995,1,41.142,-0.6613,1.5475,-1,Zmumu
410,167913,12315188,33.2769,-0.1622,0.1435,1,30.8638,1.5219,-2.9174,-1,Zee
411,163796,141008793,29.6824,-1.235,-1.6759,1,19.4782,1.1291,1.6314,-1,Zmumu
412,166888,256801978,62.3613,-0.2981,-0.5948,1,33.2332,-0.5908,2.92,-1,Zee
413,166438,214629454,55.6683,1.6728,-1.0539,-1,42.9579,1.8658,1.8927,1,Zee
414,166782,424935985,41.2188,1.1606,2.6362,1,48.1671,0.9305,-0.8158,-1,Zee
415,163738,98017862,78.6856,-0.0289,-3.0541,-1,26.1634,1.3031,0.1558,1,Zee
416,167830,352691548,48.9785,1.3316,3.0579,1,53.4155,1.236,-0.845,1,Zee
417,163817,611698344,25.7908,0.8919,2.3918,1,47.7034,0.6543,-0.7851,-1,Zee
418,173389,686443705,41.9918,-1.2088,-1.4822,1,48.4316,-1.8399,2.3921,-1,Zee
419,173692,555947044,32.6164,1.0334,1.7955,1,33.7526,-0.6578,-1.2672,-1,Zmumu
420,167807,1112779600,50.8679,-1.7414,0.0339,1,33.4075,-0.6116,2.4935,-1,Zmumu
421,163796,118394677,39.3494,0.9437,-0.8737,-1,46.9797,0.3385,2.2071,1,Zmumu
422,167807,1166671176,38.4275,1.4568,-2.9444,-1,43.9653,1.4606,0.2996,1,Zmumu
423,171876,597676828,61.9333,-0.1075,1.6964,-1,32.1441,0.278,-2.2611,1,Zee
424,166033,499578328,37.9144,1.794,-1.285,-1,14.3592,-0.7681,1.6683,-1,Zmumu
425,163817,612618701,41.4151,-1.3758,-0.6362,1,36.5917,-2.4057,2.5422,-1,Zee
426,167807,1055262331,35.729,-1.6801,2.63,1,38.2396,-0.3801,-0.4655,-1,Zmumu
427,163817,689732425,31.0992,0.8674,-2.5318,1,40.7473,0.5069,0.6348,1,Zee
428,166438,25299766,32.7075,-1.4911,-0.4274,1,10.2675,1.3063,1.6825,-1,Zmumu
429,167807,1099830528,20.1904,-0.9339,-2.136,1,16.9936,1.4838,1.4448,-1,Zmumu
430,167102,185382063,38.7912,-0.4305,-1.0905,-1,52.7734,-0.0118,2.5801,1,Zee
431,167830,119235734,82.1493,-0.3707,0.4471,-1,35.7259,-0.6248,-1.4899,1,Zee
432,163297,113583483,55.2952,-1.5541,-2.4198,-1,25.3607,-0.3928,1.9295,-1,Zee
433,173406,207433388,55.6396,-1.3757,1.7351,1,27.0706,-0.0357,-1.1667,-1,Zee
434,173430,206447404,35.5719,1.3274,-0.6808,-1,58.8291,1.1478,2.0065,1,Zmumu
435,166895,424884650,43.7967,2.0204,0.5143,1,43.914,1.6392,-2.9968,-1,Zmumu
436,170759,403617797,60.7244,0.0785,-2.5713,-1,30.8004,-0.536,0.4846,1,Zee
437,172952,354472282,33.9265,-1.8834,-2.3408,1,35.7443,-0.5127,0.9163,-1,Zee
438,165548,611379949,83.8821,-1.4719,-1.3411,1,34.3117,-1.5545,0.7273,-1,Zmumu
439,173406,234974293,46.9763,-2.2878,-0.5037,1,31.5328,-1.0577,2.5146,-1,Zee
440,166895,87517987,40.8819,1.7497,-2.7483,-1,33.9648,0.2994,0.434,1,Zmumu
441,166438,679623944,39.4712,0.2447,2.755,1,53.7397,0.3148,-0.2003,-1,Zee
442,165617,123385322,36.7125,0.7006,-2.3524,1,38.8895,-0.6765,0.8346,-1,Zmumu
443,167913,74850053,30.698,-1.7767,-0.18,1,64.2443,-1.3353,-2.8211,-1,Zee
444,167807,1155285401,46.5163,1.5428,-2.1037,1,42.7771,0.9627,1.1232,-1,Zmumu
445,167102,328751870,53.2771,-0.5766,-2.6277,-1,41.9588,-0.5734,0.1282,1,Zmumu
446,167830,341996671,31.8395,-2.2861,2.4693,-1,46.12,-1.3074,-0.7733,-1,Zee
447,171484,266445258,36.6352,0.6172,-2.5284,1,34.0457,-0.8639,0.6967,-1,Zee
448,173198,1055568668,36.1799,0.9105,3.1308,-1,56.9916,-0.5135,-0.2096,1,Zee
449,173692,301919232,28.3677,0.9614,-1.1069,-1,40.8505,-0.6929,1.7288,1,Zmumu
450,167098,262578999,30.2512,-0.6661,2.4639,-1,31.592,1.0199,0.0025,1,Zee
451,166895,67101338,31.7977,-1.687,2.3651,1,23.9298,0.5347,-1.0493,-1,Zmumu
452,167098,195870905,31.0512,1.8701,0.62,-1,75.1253,1.4163,-1.791,1,Zee
453,166049,235001241,37.7247,0.7958,-1.541,-1,27.8773,2.4057,1.839,1,Zee
454,172163,190457509,42.5782,1.6773,-2.9021,1,44.1457,2.263,0.3734,-1,Zee
455,173430,187952921,41.195,-2.0182,1.0282,-1,45.4004,-1.2298,-2.1919,1,Zmumu
456,160957,130042447,30.0206,-1.365,1.47,-1,11.5464,1.1718,-1.893,1,Zmumu
457,167830,344006495,45.5575,0.8837,-1.01,1,36.4899,1.7758,1.3526,-1,Zee
458,166033,461598237,33.6167,-1.6583,3.123,-1,47.4528,-0.9618,-0.8219,1,Zmumu
459,166049,231206487,41.0891,0.3709,0.6035,-1,44.0834,0.5881,-2.5457,1,Zee
460,166033,440352736,33.2937,0.6014,2.9254,1,53.691,-0.1755,0.0513,-1,Zmumu
461,165617,83876138,29.1209,-2.0181,-2.0978,-1,120.641,-1.809,-0.2785,1,Zmumu
462,167807,1073797445,38.6479,1.0873,0.6313,-1,36.0674,0.2147,-2.3662,1,Zmumu
463,165548,642576474,29.6467,-1.2021,1.1914,1,44.3271,1.1357,2.5576,1,Zmumu
464,173692,325141287,40.9068,-1.6765,0.0444,1,47.6617,-1.1303,3.0833,-1,Zmumu
465,166438,474208147,41.5379,-1.1918,-1.4115,-1,41.7127,-0.3462,1.5702,1,Zmumu
466,173198,80096435,37.9942,0.9331,2.1787,1,38.2992,2.1123,-0.4477,-1,Zee
467,173692,401609336,58.8623,0.5681,-2.3242,1,38.6898,0.5218,0.1928,-1,Zmumu
468,167830,97812631,42.5706,1.3432,-2.9608,-1,34.3723,2.0962,0.4208,-1,Zee
469,166438,630740758,23.6103,-1.9154,-0.5662,-1,95.4909,-1.1812,1.5798,1,Zmumu
470,166049,378388783,26.5568,-0.062,-2.0676,1,34.7311,-0.2472,1.1885,1,Zee
471,167098,385838358,25.6169,-0.6529,-1.4317,1,43.5972,-2.3256,1.7369,-1,Zee
472,166782,295271887,27.3723,0.7024,-2.9973,1,50.7585,0.5028,0.021,-1,Zee
473,165617,149473332,55.5169,-1.9007,-3.1222,1,32.799,-0.6146,1.6437,-1,Zmumu
474,173198,84604726,43.966,-1.6203,-2.5604,-1,25.2779,0.8187,-0.9743,1,Zee
475,165570,287128058,29.9185,0.587,1.2972,1,25.5022,-1.7234,-1.7583,1,Zee
476,171876,572032469,38.3082,1.6421,1.8572,-1,37.5919,0.762,-1.4324,1,Zee
477,173692,366155694,31.8848,1.5681,-1.784,-1,60.1266,0.8472,1.8899,1,Zmumu
478,173692,329445774,40.9262,-1.6686,-2.2738,-1,51.4332,-1.796,1.3142,1,Zmumu
479,172802,254256797,25.3244,-1.7705,2.0347,-1,93.9544,-1.6822,-1.2581,1,Zee
480,165548,758690415,14.439,-1.968,1.0056,-1,23.2378,1.0564,-1.7645,1,Zmumu
481,171876,418918263,43.6455,0.8908,-1.5628,1,29.9785,-0.4056,1.7163,-1,Zee
482,173692,311170277,46.4718,0.0428,-2.2063,-1,43.6586,-0.5209,0.9414,1,Zmumu
483,171876,597295519,36.7432,1.4327,2.9252,1,43.3797,1.9194,-0.3112,-1,Zee
484,160873,24138294,35.7156,1.1846,1.6905,1,62.7252,1.9205,-1.9683,-1,Zee
485,167098,319114120,34.5466,-0.7378,1.0944,-1,34.8362,-2.1299,-1.8297,-1,Zee
486,163332,313293079,28.9108,1.1574,-0.2045,-1,40.7536,1.396,2.8468,-1,Zee
487,167098,323778945,34.5938,-0.9121,-1.1466,1,36.3993,0.1405,1.5221,1,Zee
488,170759,394864626,49.723,-1.5591,1.4641,-1,49.0562,-1.794,-1.6795,-1,Zee
489,167098,260185584,45.4276,-1.0593,1.8542,-1,38.7357,-0.1724,-1.2478,1,Zee
490,173381,158625357,13.2445,-2.0975,-0.3258,-1,8.9767,1.4401,-1.7385,1,Zmumu
491,171117,18489918,38.4699,1.7841,2.4452,1,35.3309,-0.3228,-0.7054,1,Zee
492,172163,508415205,57.515,1.5937,1.8113,1,33.8447,1.1235,-1.582,-1,Zee
493,166049,885091170,41.5084,-2.0262,-2.3242,-1,42.5877,-1.7176,0.7661,1,Zee
494,166923,169164438,44.5589,2.2261,1.6989,1,61.2651,1.6649,-0.4007,-1,Zee
495,173692,362109488,10.9263,-2.1349,-1.9803,1,23.2529,1.0398,0.7357,-1,Zmumu
496,167830,347210618,48.4036,0.9801,-2.2327,1,27.9967,2.0077,1.1363,1,Zee
497,166049,187798384,35.0018,0.5608,-0.1282,1,99.5242,0.2564,-3.1375,-1,Zee
498,173692,402947425,58.558,2.0448,-0.2809,1,38.4201,1.1816,-2.2742,-1,Zmumu
499,172952,356322226,32.0262,0.7874,-2.5324,1,52.0541,1.7391,1.0028,1,Zee
500,163261,67171588,28.9891,-2.1841,1.1657,-1,27.7994,-0.0794,-2.0383,1,Zee
501,173430,181148243,66.694,0.0977,-1.4787,-1,48.3724,-0.505,1.447,1,Zmumu
502,167807,1156652193,39.3298,1.742,0.6721,1,32.158,0.197,-2.779,-1,Zmumu
503,173198,83697965,26.6737,-0.5479,-1.8794,1,55.9629,0.7878,0.8341,1,Zee
504,166923,115372019,26.1281,1.8705,0.1914,-1,100.482,2.234,-1.9359,1,Zee
505,167807,1167759349,35.9111,0.6339,-0.1578,1,33.3427,-0.4902,3.0891,-1,Zmumu
506,172163,330064250,51.8164,1.8975,-0.4122,1,41.7292,1.5402,2.8773,-1,Zee
507,173198,81414388,29.456,0.1503,-0.2684,-1,46.1796,-1.0832,3.0401,1,Zee
508,166923,5938244,41.7438,1.3801,-0.9832,1,44.7682,0.8031,2.1109,-1,Zee
509,167098,321951904,25.1487,-2.2294,0.185,1,26.1647,0.21,-2.7519,1,Zee
510,167807,1090496708,34.8608,-0.4455,-1.8663,1,30.791,0.6017,1.2994,1,Zmumu
511,173692,592045686,43.7642,1.3547,2.9972,1,35.7317,1.6289,-0.3066,-1,Zmumu
512,166033,490478472,47.1932,1.0538,-0.5026,1,42.9723,0.74,2.5298,-1,Zmumu
513,166841,852793352,33.1166,0.1878,0.4143,-1,37.7428,1.803,-2.6092,1,Zee
514,173692,340466897,48.176,0.3463,-2.8575,1,44.1886,0.5777,0.2153,-1,Zmumu
515,167830,118312675,33.7933,0.7372,2.9468,1,29.7039,-1.1723,-0.4045,-1,Zee
516,173381,238993703,34.6946,-1.3759,1.3017,1,36.3344,-0.4833,-1.8231,-1,Zmumu
517,167913,177429451,39.7074,-0.1102,0.3662,-1,46.7205,0.4957,-2.7008,1,Zee
518,173198,1053844210,41.6871,1.8353,2.3559,1,27.69,1.2673,-1.587,1,Zee
519,167830,342597520,31.9058,-0.6907,-1.0082,-1,48.5881,-1.1493,0.9236,-1,Zee
520,167807,1144331044,47.3894,-0.7339,-0.4212,-1,42.8274,-0.5793,2.7278,1,Zmumu
521,173692,348509306,42.6407,0.418,-2.5301,-1,51.6723,0.6649,0.9851,1,Zmumu
522,173692,311263653,41.2698,1.573,-0.0149,1,26.5139,-0.1918,2.1488,-1,Zmumu
523,167102,282675465,43.3946,0.4538,-2.7921,1,37.1967,1.4018,0.1386,-1,Zee
524,173692,375738522,27.5222,-1.9707,-1.7996,1,45.1425,0.0768,-2.9572,-1,Zmumu
525,173692,1224996420,16.8771,1.4225,-1.7527,-1,53.6515,-0.9178,1.3421,1,Zmumu
526,173692,529539203,46.5927,1.2208,-1.5936,-1,43.2954,0.7162,1.4943,1,Zmumu
527,172802,290450743,28.8758,-1.3868,2.9068,-1,36.0103,0.5769,-1.2242,1,Zee
528,171876,569859000,43.7629,-0.2388,1.5884,1,47.6251,-0.6899,-1.4223,-1,Zee
529,163332,316217041,38.4011,-1.6554,-2.9232,1,45.331,-2.387,0.135,-1,Zee
530,173692,585085850,25.581,2.0402,2.9975,-1,29.8847,-0.1568,-0.6123,1,Zmumu
531,166049,191900329,30.4391,-0.8682,-1.4479,1,55.0012,-2.0085,1.5628,-1,Zee
532,163817,672481987,39.8807,-0.6292,-2.1007,1,53.6998,-0.9741,1.7212,-1,Zee
533,171484,280268725,37.1213,-0.664,1.3977,-1,27.0332,-2.3847,-1.8621,1,Zee
534,163817,612518948,29.4392,2.3705,-0.5701,-1,40.2849,0.6233,2.0319,1,Zee
535,166782,296628339,26.7112,-1.0989,-1.7815,1,48.6352,-2.4225,1.5041,-1,Zee
536,163796,132680940,41.4291,-0.0231,-2.11,1,47.2563,0.0415,0.9752,-1,Zmumu
537,167830,344465745,30.4344,0.7279,0.491,1,67.9855,2.0762,-2.6704,-1,Zee
538,165617,148774384,16.7885,-1.7707,2.253,-1,19.6662,1.2832,-1.0567,1,Zmumu
539,166895,88986307,54.3883,-0.0206,-3.0918,-1,34.7277,-0.4519,0.0542,1,Zmumu
540,166049,232381250,38.3659,0.3821,1.4527,1,51.903,0.0905,-1.8247,-1,Zee
541,173198,84176924,25.9755,2.0119,-0.2728,1,48.4474,0.6292,2.1239,-1,Zee
542,170759,418581972,48.0558,1.9672,0.5739,-1,41.3848,2.2432,-2.4589,1,Zee
543,167098,359139019,54.5666,-1.9525,-1.9224,1,32.8059,-2.0752,1.1912,-1,Zee
544,167098,194374547,27.0326,-0.857,-1.5602,-1,35.9022,-1.977,1.553,-1,Zee
545,167830,229724774,28.2745,0.058,-0.9952,-1,65.5017,-0.6545,2.6969,1,Zee
546,167102,287090401,42.2572,0.168,1.7709,1,43.5921,0.6082,-1.3949,-1,Zee
547,173692,385781915,54.2855,-1.7337,-2.3277,-1,23.6512,-0.3969,0.83,1,Zmumu
548,173381,235046523,45.5821,-1.8203,-1.8039,1,44.1025,-0.6008,1.1592,-1,Zmumu
549,165548,651223828,34.7439,-0.2241,-1.4641,1,51.01,-0.1373,1.1063,-1,Zmumu
